,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-06-01,42214280,580909840,13.95,14.05,13.5,13.55,-0.2,11559
1,2020-06-02,33496106,452671169,13.45,13.75,13.35,13.5,-0.05,8727
2,2020-06-03,36619614,497660285,13.65,13.85,13.3,13.7,0.2,9085
3,2020-06-04,31738490,433431249,13.85,13.9,13.5,13.55,-0.15,6862
4,2020-06-05,32771293,451405679,13.65,13.9,13.55,13.85,0.3,7504
5,2020-06-08,51170808,716840306,14.05,14.2,13.85,13.9,0.05,9399
6,2020-06-09,33288618,467623552,14.05,14.2,13.9,14.05,0.15,6974
7,2020-06-10,24344614,343226289,14.2,14.25,14.0,14.1,0.05,5893
8,2020-06-11,37529161,516058809,14.05,14.1,13.5,13.5,-0.6,8902
9,2020-06-12,48727804,637133619,13.05,13.3,12.85,13.25,-0.25,10471
10,2020-06-15,23334337,308556700,13.35,13.4,13.05,13.05,-0.2,5987
11,2020-06-16,66411373,916090126,13.3,14.1,13.25,13.95,0.9,15667
12,2020-06-17,39767692,548722709,14.05,14.1,13.65,13.7,-0.25,11248
13,2020-06-18,30260547,407727936,13.65,13.65,13.35,13.45,-0.25,7738
14,2020-06-19,16909739,228303375,13.5,13.65,13.4,13.4,-0.05,4073
15,2020-06-22,11140129,150624913,13.4,13.7,13.4,13.45,0.05,3192
16,2020-06-23,14999823,203245401,13.65,13.65,13.4,13.6,0.15,3587
17,2020-06-24,19294703,259734003,13.55,13.6,13.4,13.4,-0.2,4770
18,2020-06-29,17298562,228965199,13.2,13.5,13.15,13.2,-0.2,4063
19,2020-06-30,16456218,219209634,13.35,13.4,13.25,13.35,0.15,3693
