,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,117840314,4039034650,35.6,35.6,33.5,33.5,-2.2,41057
1,2021-05-04,132278953,4388190189,34.3,34.75,31.1,33.65,0.15,49257
2,2021-05-05,107313721,3497560828,33.85,34.1,31.4,31.4,-2.25,40912
3,2021-05-06,101767635,3198118007,31.65,32.45,30.65,30.85,-0.55,33350
4,2021-05-07,109972508,3666699152,32.7,33.9,32.5,33.9,3.05,34365
5,2021-05-10,132823634,4424417308,34.3,34.55,32.65,32.8,-1.1,41639
6,2021-05-11,111384506,3465959860,31.5,31.9,30.0,30.55,-2.25,38552
7,2021-05-12,169482590,4891271126,30.5,30.85,27.5,28.25,-2.3,57392
8,2021-05-13,123098363,3520684212,27.5,29.8,26.9,28.85,0.6,42924
9,2021-05-14,92784588,2719037004,30.1,30.45,28.05,28.45,-0.4,35343
10,2021-05-17,101311621,2672293814,25.85,28.05,25.65,25.65,-2.8,32642
11,2021-05-18,77331398,2151306755,27.0,28.2,26.5,28.2,2.55,21075
12,2021-05-19,130513321,3746697469,28.95,29.7,27.75,28.85,0.65,43058
13,2021-05-20,59001922,1686646159,28.5,29.35,28.0,28.05,-0.8,22215
14,2021-05-21,46755604,1344794396,28.95,29.15,28.4,28.9,0.85,15587
15,2021-05-24,76245145,2242790862,28.8,30.0,28.4,29.9,1.0,26701
16,2021-05-25,241006416,7693888142,30.55,32.85,30.2,31.9,2.0,72359
17,2021-05-26,122445542,3921876032,32.15,32.8,31.5,31.55,-0.35,45250
18,2021-05-27,79664607,2484912916,31.5,31.85,30.8,31.2,-0.35,26177
19,2021-05-28,199214639,6694208844,32.45,34.3,32.2,33.85,2.65,68457
20,2021-05-31,145203450,4967441182,34.25,34.85,33.4,34.15,0.3,53586
