,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-05-04,38133753,513111378,13.5,13.65,13.3,13.4,-0.6,9580
1,2020-05-05,24796598,332743520,13.55,13.6,13.25,13.3,-0.1,5788
2,2020-05-06,22318574,296523410,13.4,13.45,13.2,13.2,-0.1,6080
3,2020-05-07,20417138,273908987,13.3,13.5,13.25,13.4,0.2,4853
4,2020-05-08,18835268,255777610,13.65,13.7,13.5,13.5,0.1,4362
5,2020-05-11,20276618,278573364,13.75,13.85,13.55,13.7,0.2,5453
6,2020-05-12,22802932,309633520,13.75,13.8,13.4,13.5,-0.2,5270
7,2020-05-13,21938652,292836223,13.4,13.5,13.2,13.4,-0.1,4462
8,2020-05-14,35276146,458881874,13.25,13.35,12.8,12.8,-0.6,9792
9,2020-05-15,17645091,228699249,13.1,13.15,12.75,12.9,0.1,4800
10,2020-05-18,13667078,175045183,12.9,13.05,12.65,12.75,-0.15,4022
11,2020-05-19,13831535,178417532,13.05,13.1,12.8,12.9,0.15,4409
12,2020-05-20,22673907,298634468,13.05,13.35,13.0,13.1,0.2,5691
13,2020-05-21,12701980,167443416,13.25,13.3,13.1,13.15,0.05,3458
14,2020-05-22,27932585,359948728,13.15,13.2,12.7,12.75,-0.4,7842
15,2020-05-25,20993975,263928115,12.8,12.85,12.4,12.6,-0.15,5932
16,2020-05-26,28937107,373992191,12.7,13.05,12.6,13.0,0.4,7668
17,2020-05-27,140952258,1953256922,13.3,14.3,13.2,14.3,1.3,29680
18,2020-05-28,176034938,2581280447,14.8,15.15,14.0,14.2,-0.1,42618
19,2020-05-29,66990067,930227407,14.0,14.2,13.7,13.75,-0.45,17682
