,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-11-01,20546856,542336399,26.6,26.7,26.2,26.35,0.05,7658
1,2021-11-02,44676492,1193122112,26.55,27.25,26.2,26.2,-0.15,15058
2,2021-11-03,46965385,1266914716,26.35,27.25,26.35,27.25,1.05,17337
3,2021-11-04,38989578,1042492856,27.35,27.4,26.55,26.55,-0.7,15693
4,2021-11-05,27812944,748630222,27.1,27.15,26.7,26.85,0.3,9541
5,2021-11-08,31518047,863123196,27.05,27.6,26.95,27.35,0.5,10583
6,2021-11-09,37073628,1039817995,27.8,28.2,27.75,28.15,0.8,14910
7,2021-11-10,39369225,1107778332,28.2,28.4,27.65,28.35,0.2,15213
8,2021-11-11,44659188,1259323657,27.9,28.6,27.75,28.35,0.0,15431
9,2021-11-12,90195384,2649684283,28.8,29.95,28.75,29.35,1.0,32242
10,2021-11-15,70739448,2136078135,30.2,30.5,29.9,30.15,0.8,29979
11,2021-11-16,60523004,1847195279,30.15,30.75,30.05,30.6,0.45,22655
12,2021-11-17,67016125,2060275898,31.0,31.45,30.05,30.3,-0.3,29267
13,2021-11-18,41329790,1263790221,30.45,30.9,30.2,30.55,0.25,16370
14,2021-11-19,47564956,1426342300,30.9,30.95,29.5,29.7,-0.85,20819
15,2021-11-22,144488815,4535920170,30.65,31.8,30.55,31.75,2.05,52605
16,2021-11-23,90836071,2860792642,31.65,32.2,31.0,31.3,-0.45,36431
17,2021-11-24,43936316,1365912920,31.4,31.55,30.5,31.25,-0.05,19978
18,2021-11-25,35464737,1109039356,31.65,31.7,31.0,31.15,-0.1,11363
19,2021-11-26,58768236,1790171798,31.15,31.15,30.05,30.15,-1.0,21961
20,2021-11-29,50285705,1525318613,29.45,31.1,29.35,30.9,0.75,20379
21,2021-11-30,133516987,4306322443,31.55,32.85,31.45,32.05,1.15,53174
