,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-12-01,349286564,6732665269,18.65,20.05,18.35,19.95,1.65,78541
1,2020-12-02,525128522,11283722342,20.4,21.9,20.4,21.9,1.95,110274
2,2020-12-03,278588504,6087350718,22.2,22.3,21.35,21.55,-0.35,72236
3,2020-12-04,317711078,7359079447,22.2,23.7,22.2,23.7,2.15,82713
4,2020-12-07,412276465,10651552723,25.2,26.05,25.0,26.05,2.35,79109
5,2020-12-08,318986950,8234814825,25.8,26.4,25.05,26.35,0.3,82174
6,2020-12-09,175328353,4567914192,25.85,26.75,25.6,26.5,0.15,48681
7,2020-12-10,251985575,6272130247,25.55,25.75,23.9,24.4,-2.1,75589
8,2020-12-11,183060819,4434568878,24.95,25.3,23.4,24.0,-0.4,50002
9,2020-12-14,125179262,3076341107,24.5,25.15,23.85,24.4,0.4,33294
10,2020-12-15,112620644,2690687481,24.35,24.4,23.45,23.65,-0.75,29715
11,2020-12-16,186089645,4578080458,24.7,25.25,24.1,24.15,0.5,44060
12,2020-12-17,107845144,2629565265,24.25,24.8,23.7,24.45,0.3,27355
13,2020-12-18,97353661,2380884194,24.8,24.95,24.0,24.05,-0.4,26479
14,2020-12-21,144705439,3507445162,24.05,24.75,23.7,24.4,0.35,36658
15,2020-12-22,128522014,3135352754,24.2,24.95,23.75,23.8,-0.6,35483
16,2020-12-23,108216835,2631347271,24.15,24.7,23.65,24.7,0.9,28750
17,2020-12-24,333847552,8551444893,25.0,26.6,24.6,25.8,1.1,88702
18,2020-12-25,280446528,7445481461,26.3,27.05,26.0,26.7,0.9,79484
19,2020-12-28,337575919,9675719510,27.8,29.35,27.7,29.35,2.65,91371
20,2020-12-29,426541374,12546751933,30.1,30.6,28.3,28.4,-0.95,131365
21,2020-12-30,401044402,11940340355,28.95,30.8,28.25,29.9,1.5,115855
22,2020-12-31,438202690,13100326795,30.35,31.15,28.75,29.05,-0.85,125843
