,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,64293116,1939231385,29.6,30.7,29.45,30.55,1.05,21521
2021-09-02,2021-09-02,51956810,1569531603,30.4,30.75,29.95,29.95,-0.6,18606
2021-09-03,2021-09-03,80390956,2463996097,30.35,30.95,30.2,30.85,0.9,26385
2021-09-06,2021-09-06,66439988,2049992029,30.85,31.6,30.2,30.3,-0.55,24321
2021-09-07,2021-09-07,28445417,856406226,30.4,30.5,29.8,30.15,-0.15,10230
2021-09-08,2021-09-08,51909768,1516620566,30.2,30.2,28.7,28.85,-1.3,22063
2021-09-09,2021-09-09,32380207,946961841,28.4,29.65,28.35,29.4,0.55,10719
2021-09-10,2021-09-10,34629330,1032794123,29.55,30.2,29.2,30.1,0.7,11668
2021-09-13,2021-09-13,19104731,571221226,30.0,30.2,29.7,29.7,-0.4,6859
2021-09-14,2021-09-14,22512015,670385315,30.0,30.3,29.35,29.4,-0.3,8304
2021-09-15,2021-09-15,20028250,580339905,29.4,29.4,28.85,28.9,-0.5,8654
2021-09-16,2021-09-16,15469912,445703544,29.05,29.15,28.65,28.7,-0.2,6397
2021-09-17,2021-09-17,73655967,2053445372,28.4,28.65,27.6,27.7,-1.0,26232
