,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-01-04,236685658,6691711526,29.4,29.65,27.75,28.0,-1.05,79750
1,2021-01-05,146312854,4157863270,28.2,28.85,28.1,28.45,0.45,46010
2,2021-01-06,192450388,5377848334,28.75,28.9,27.05,27.35,-1.1,60269
3,2021-01-07,143571698,3952943285,27.8,28.15,26.7,27.6,0.25,45814
4,2021-01-08,264843070,7654812351,28.5,29.35,28.3,29.0,1.4,81167
5,2021-01-11,120763873,3453070496,28.95,29.0,28.3,28.45,-0.55,37947
6,2021-01-12,143160358,3981972641,28.45,28.85,27.15,27.3,-1.15,46234
7,2021-01-13,75233523,2096326591,27.7,28.2,27.45,27.7,0.4,23032
8,2021-01-14,97414271,2762311026,27.85,28.75,27.75,28.45,0.75,30329
9,2021-01-15,98096522,2742758181,28.75,28.9,27.5,27.5,-0.95,32582
10,2021-01-18,173370432,4443937052,27.1,27.15,24.9,25.75,-1.75,54610
11,2021-01-19,102178584,2700760026,26.05,26.85,25.85,26.6,0.85,28435
12,2021-01-20,137052448,3663156636,27.1,27.8,25.9,26.25,-0.35,41452
13,2021-01-21,145709068,3962907741,26.7,27.8,26.65,27.0,0.75,39600
14,2021-01-22,100240616,2768298211,27.35,28.0,27.2,28.0,1.0,31457
15,2021-01-25,164540551,4661507369,28.25,28.85,27.45,28.8,0.8,48167
16,2021-01-26,130173262,3655550803,28.75,28.75,27.65,27.7,-1.1,38802
17,2021-01-27,73133152,2040629842,27.95,28.25,27.6,27.8,0.1,21243
18,2021-01-28,117174866,3134272621,26.9,27.1,26.5,26.5,-1.3,35994
19,2021-01-29,87063900,2344577631,27.0,27.5,26.45,26.45,-0.05,27135
