,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-06-01,180022367,6349215413,35.0,36.4,34.4,34.5,0.35,62594
1,2021-06-02,117094786,4035123203,35.55,35.8,33.4,33.9,-0.6,44165
2,2021-06-03,85289510,2951377347,34.4,34.95,34.0,34.75,0.85,29732
3,2021-06-04,77460374,2633091782,34.65,34.7,33.65,33.95,-0.8,27091
4,2021-06-07,64157082,2178946970,34.3,34.45,32.7,34.1,0.15,22427
5,2021-06-08,58263183,1992950791,34.8,34.95,33.65,33.7,-0.4,20770
6,2021-06-09,58584240,1944695018,33.9,33.9,32.85,32.95,-0.75,20952
7,2021-06-10,55629695,1864429782,33.1,33.9,33.0,33.5,0.55,21036
8,2021-06-11,171971957,5973470539,33.95,35.7,33.85,34.2,0.7,58805
9,2021-06-15,87281691,3043660411,34.85,35.2,34.45,35.0,0.8,29525
10,2021-06-16,80694799,2754392091,34.75,34.85,33.55,33.65,-1.35,30540
11,2021-06-17,60649957,2040844770,33.3,34.45,32.95,34.45,0.8,22768
12,2021-06-18,89734221,3113917994,34.6,35.2,34.3,34.55,0.1,32898
13,2021-06-21,85180393,2841937171,34.1,34.2,33.05,33.1,-1.45,33554
14,2021-06-22,62475472,2056010997,33.6,33.75,32.5,32.5,-0.6,26433
15,2021-06-23,81614899,2707791625,32.65,33.85,32.3,33.5,1.0,28267
16,2021-06-24,162054300,5533329308,33.7,34.7,33.45,34.45,0.95,49118
17,2021-06-25,278683533,9853053049,35.0,36.3,34.45,34.6,0.15,93200
18,2021-06-28,89526348,3135809853,35.15,35.45,34.5,34.9,0.3,30610
19,2021-06-29,80015785,2781274295,35.4,35.55,34.1,34.1,-0.8,30123
20,2021-06-30,58212811,2010753751,34.25,34.95,34.1,34.85,0.75,19185
