,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-02-01,4371846,186281288,42.7,43.85,41.55,42.95,-0.05,2541
1,2021-02-02,6167126,269960073,43.5,44.75,42.75,43.85,0.9,3442
2,2021-02-03,3417915,148956591,43.85,44.2,43.0,43.2,-0.65,2054
3,2021-02-04,2370704,102347640,43.15,43.85,42.7,42.85,-0.35,1428
4,2021-02-05,2288387,97943892,42.85,43.1,42.6,42.6,-0.25,1377
5,2021-02-17,9170015,414291355,43.3,46.4,43.3,46.25,3.65,5087
6,2021-02-18,7786347,358872403,46.2,46.7,45.4,46.05,-0.2,4450
7,2021-02-19,6392839,298298606,45.95,47.75,45.8,46.65,0.6,3775
8,2021-02-22,8373726,400727524,47.0,48.65,47.0,48.0,1.35,4815
9,2021-02-23,5758072,273041702,47.9,48.25,46.5,47.75,-0.25,3360
10,2021-02-24,9343258,452812634,48.1,49.3,47.5,47.75,0.0,5164
11,2021-02-25,4296235,203841969,47.9,48.4,47.0,47.2,-0.55,2494
12,2021-02-26,3317452,155312105,46.0,47.7,45.45,46.8,-0.4,1913
