,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-08-02,4937356,383241134,78.5,79.0,76.7,77.2,-0.4,3452
1,2021-08-03,5995755,471558443,77.6,79.9,77.4,79.8,2.6,4088
2,2021-08-04,7001318,561230005,81.0,81.4,79.3,79.4,-0.4,4741
3,2021-08-05,3939409,314163827,79.6,80.5,79.1,79.4,0.0,2581
4,2021-08-06,10912292,888312034,80.4,82.8,80.0,80.2,0.8,7665
5,2021-08-09,6218802,487217895,80.1,80.7,77.0,77.1,-3.1,4329
6,2021-08-10,4932991,377293958,77.8,78.1,75.0,76.0,-1.1,3521
7,2021-08-11,9433150,689859880,77.3,77.4,70.5,71.7,-4.3,6271
8,2021-08-12,4739209,348449180,72.0,74.9,71.7,74.8,3.1,3071
9,2021-08-13,5533332,398443395,74.2,74.7,70.6,70.7,-4.1,3873
10,2021-08-16,4590813,320653437,69.9,72.0,68.1,70.2,-0.5,3275
11,2021-08-17,4870981,336729584,71.8,72.0,66.7,66.8,-3.4,3487
12,2021-08-18,6242511,424742615,66.0,71.4,65.0,71.2,4.4,4213
13,2021-08-19,3967743,277004467,70.1,71.6,68.1,68.1,-3.1,2862
14,2021-08-20,4881252,340078660,69.0,71.4,67.5,70.1,2.0,3268
15,2021-08-23,5069459,370230445,71.5,74.4,71.1,74.0,3.9,3571
16,2021-08-24,4992002,364857301,75.0,75.2,71.6,72.3,-1.7,3427
17,2021-08-25,6189575,460577132,72.8,75.6,72.6,74.1,1.8,4073
18,2021-08-26,6882095,517797740,76.0,76.4,74.2,74.9,0.8,4620
19,2021-08-27,7005874,528823752,74.9,77.0,74.0,75.1,0.2,4542
20,2021-08-30,6186442,460798526,75.6,76.3,73.0,73.0,-2.1,4134
21,2021-08-31,7178388,520374147,73.0,74.1,71.3,72.3,-0.7,3936
