,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-05-04,2954144,79211925,26.3,27.2,26.05,26.75,0.05,1708
1,2020-05-05,1723998,46135170,27.0,27.1,26.5,26.65,-0.1,909
2,2020-05-06,3619618,94521521,26.1,26.4,25.7,25.85,-0.8,1919
3,2020-05-07,1856148,48959232,25.85,26.75,25.85,26.4,0.55,1127
4,2020-05-08,1203191,31760782,26.9,26.95,26.1,26.15,-0.25,749
5,2020-05-11,1092060,28635458,26.65,26.65,26.1,26.15,0.0,632
6,2020-05-12,636855,16674953,26.1,26.45,26.0,26.15,0.0,439
7,2020-05-13,914210,23942976,26.15,26.3,26.05,26.15,0.0,533
8,2020-05-14,1158015,29873474,26.1,26.15,25.4,25.45,-0.7,744
9,2020-05-15,839265,21221535,25.6,25.85,24.9,25.25,-0.2,543
10,2020-05-18,452407,11383541,25.25,25.45,25.0,25.05,-0.2,285
11,2020-05-19,570296,14406605,25.5,25.5,25.1,25.3,0.25,361
12,2020-05-20,2956799,77542275,25.45,26.75,25.45,26.55,1.25,1593
13,2020-05-21,4836759,129662729,26.7,27.2,26.25,27.0,0.45,2435
14,2020-05-22,2492010,65704208,26.6,26.95,26.0,26.2,-0.8,1157
15,2020-05-25,804316,21091813,26.25,26.45,25.85,26.4,0.2,497
16,2020-05-26,1308193,34684409,26.6,26.75,26.25,26.5,0.1,586
17,2020-05-27,2136197,57172910,26.6,27.0,26.5,26.95,0.45,1094
18,2020-05-28,2543260,67401709,27.0,27.1,26.2,26.2,-0.75,937
19,2020-05-29,1492465,39587115,26.1,26.8,25.9,26.7,0.5,605
