Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-01-02,282040,7554709,26.85,26.9,26.7,26.8,-0.05,204
1,2020-01-03,509112,13629564,26.9,27.0,26.6,26.6,-0.2,270
2,2020-01-06,499717,13139767,26.6,26.6,26.2,26.25,-0.35,286
3,2020-01-07,610311,15900186,26.3,26.45,25.85,26.0,-0.25,389
4,2020-01-08,520852,13484697,26.0,26.1,25.75,25.8,-0.2,298
5,2020-01-09,247119,6448680,26.0,26.2,26.0,26.05,0.25,184
6,2020-01-10,317038,8239075,26.1,26.1,25.9,25.9,-0.15,196
7,2020-01-13,457608,11996583,26.05,26.4,25.95,26.4,0.5,254
8,2020-01-14,257805,6794072,26.35,26.5,26.25,26.4,0.0,171
9,2020-01-15,342868,9030201,26.45,26.45,26.25,26.3,-0.1,150
10,2020-01-16,176825,4652566,26.3,26.4,26.25,26.35,0.05,132
11,2020-01-17,320117,8442908,26.35,26.5,26.3,26.3,-0.05,184
12,2020-01-20,304016,7982811,26.35,26.35,26.15,26.25,-0.05,179
13,2020-01-30,1633313,39145987,24.8,24.8,23.65,23.65,-2.6,868
14,2020-01-31,589918,13852256,23.45,23.85,23.1,23.6,-0.05,380
0,2020-02-03,1037427,22833556,22.45,22.5,21.5,22.05,-1.55,583
1,2020-02-04,439739,9989261,22.25,22.95,22.25,22.9,0.85,294
2,2020-02-05,321370,7391960,23.2,23.2,22.8,23.0,0.1,213
3,2020-02-06,273597,6365794,23.2,23.35,23.1,23.35,0.35,218
4,2020-02-07,345602,7960853,23.35,23.35,22.95,23.0,-0.35,231
5,2020-02-10,363286,8188411,22.55,22.8,22.25,22.6,-0.4,291
6,2020-02-11,188040,4296296,22.65,23.0,22.65,22.95,0.35,155
7,2020-02-12,331307,7610611,22.8,23.05,22.8,23.0,0.05,192
8,2020-02-13,300362,6955313,23.2,23.35,22.95,22.95,-0.05,216
9,2020-02-14,202253,4650821,22.9,23.1,22.9,23.05,0.1,169
10,2020-02-17,222118,5076653,22.9,22.95,22.75,22.9,-0.15,201
11,2020-02-18,176851,4035469,22.8,23.0,22.75,22.9,0.0,146
12,2020-02-19,238678,5485125,22.85,23.1,22.85,23.0,0.1,163
13,2020-02-20,318895,7378005,23.2,23.3,22.9,23.3,0.3,207
