,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,13517054,1023169973,72.2,77.7,72.1,76.8,4.5,8104
2021-09-02,2021-09-02,34615339,2776418892,76.9,82.0,76.8,80.9,4.1,21872
2021-09-03,2021-09-03,69649080,5953191381,85.0,88.0,83.3,86.3,5.4,40464
2021-09-06,2021-09-06,55435995,4821571739,87.9,89.8,83.0,85.3,-1.0,32645
2021-09-07,2021-09-07,27404716,2171396520,83.6,84.5,76.8,76.8,-8.5,17664
2021-09-08,2021-09-08,15595775,1183456545,75.2,78.0,74.2,75.4,-1.4,10147
2021-09-09,2021-09-09,15109886,1167655785,74.0,79.2,74.0,78.8,3.4,9826
2021-09-10,2021-09-10,23507010,1852619443,77.5,82.3,76.9,82.3,3.5,15496
2021-09-13,2021-09-13,12418815,998933520,80.8,82.4,79.0,79.2,-3.1,8214
2021-09-14,2021-09-14,9102998,722513732,80.0,80.8,78.1,78.9,-0.3,5890
2021-09-15,2021-09-15,5943907,461227890,79.0,79.2,76.8,77.1,-1.8,4485
2021-09-16,2021-09-16,15746270,1257050669,78.1,80.9,78.0,79.9,2.8,10576
2021-09-17,2021-09-17,7640384,605910596,78.5,80.5,77.9,80.5,0.6,5582
