,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-03-02,88957176,2832010981,30.6,32.85,30.45,31.7,-1.3,28791
1,2020-03-03,60638618,2014261623,33.6,33.65,32.85,32.85,1.15,21977
2,2020-03-04,60382019,2003275791,32.85,33.6,32.2,33.5,0.65,19757
3,2020-03-05,65888662,2280695970,34.1,35.15,34.05,35.0,1.5,22165
4,2020-03-06,40736351,1412581566,34.5,34.95,34.3,34.95,-0.05,12971
5,2020-03-09,75495261,2597862025,34.95,35.2,33.5,33.5,-1.45,22821
6,2020-03-10,61293454,2072325785,32.9,34.8,32.7,34.8,1.3,20288
7,2020-03-11,46882209,1602647676,34.8,35.05,33.15,33.4,-1.4,16777
8,2020-03-12,77115376,2409890210,32.95,32.95,30.25,30.65,-2.75,28751
9,2020-03-13,80956299,2279166694,27.7,29.55,27.6,29.1,-1.55,25374
10,2020-03-16,67385870,1938915331,29.35,30.2,27.2,27.2,-1.9,23842
11,2020-03-17,78379653,2054445918,25.9,27.5,25.35,25.35,-1.85,25450
12,2020-03-18,57693817,1469948875,26.15,26.3,24.5,24.5,-0.85,20112
13,2020-03-19,86167950,1955049577,24.0,24.3,22.05,22.05,-2.45,24032
14,2020-03-20,59500634,1418203773,23.15,24.25,22.85,24.25,2.2,17285
15,2020-03-23,48915939,1116207556,23.0,23.5,22.3,22.4,-1.85,22484
16,2020-03-24,51119683,1234924761,23.6,24.6,23.2,24.2,1.8,18706
17,2020-03-25,35127858,928669137,26.0,26.6,26.0,26.6,2.4,10904
18,2020-03-26,69451615,1816597358,26.95,27.1,25.4,26.45,-0.15,25778
19,2020-03-27,63772156,1712981773,27.75,28.0,25.85,25.9,-0.55,23779
20,2020-03-30,40199987,1015654427,24.85,25.8,24.7,25.6,-0.3,14250
21,2020-03-31,30466220,784479530,26.15,26.4,25.2,25.5,-0.1,12003
