,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-11-01,33559433,1347000359,39.7,40.45,39.65,40.25,1.05,15956
1,2021-11-02,31913956,1269760431,40.7,40.9,39.05,39.45,-0.8,15419
2,2021-11-03,21737623,867833433,40.0,40.3,39.15,39.85,0.4,10576
3,2021-11-04,19361604,765946614,40.35,40.4,39.3,39.4,-0.45,10289
4,2021-11-05,14502454,573508610,39.5,39.8,39.25,39.7,0.3,6883
5,2021-11-08,19900482,801696747,39.95,40.6,39.65,40.35,0.65,11323
6,2021-11-09,33496747,1382438502,41.0,41.7,41.0,41.1,0.75,18304
7,2021-11-10,40104909,1671675500,41.2,42.1,40.65,42.1,1.0,18559
8,2021-11-11,43076616,1826607149,42.2,42.75,42.05,42.45,0.35,18233
9,2021-11-12,40334148,1735322528,42.8,43.4,42.55,42.9,0.45,17498
10,2021-11-15,30104970,1303079385,43.65,43.8,42.6,42.85,-0.05,15581
11,2021-11-16,20859260,899311254,43.1,43.45,42.85,43.15,0.3,10043
12,2021-11-17,40724425,1772924046,43.75,44.2,42.85,43.15,0.0,21313
13,2021-11-18,33132752,1409871347,43.15,43.2,42.05,42.8,-0.35,16576
14,2021-11-19,19543959,831539775,43.15,43.25,42.2,42.35,-0.45,9850
15,2021-11-22,49813545,2171157805,42.4,44.0,42.4,43.65,1.3,20686
16,2021-11-23,34359439,1503496317,43.9,44.25,43.05,43.8,0.15,15899
17,2021-11-24,22797621,987854992,44.15,44.2,43.05,43.1,-0.7,11270
18,2021-11-25,16725869,715902966,43.55,43.6,42.55,42.7,-0.4,9390
19,2021-11-26,23460991,984348634,42.8,42.8,41.5,41.8,-0.9,11387
20,2021-11-29,21112574,879392896,41.15,42.4,40.75,42.1,0.3,10109
21,2021-11-30,24956713,1065713819,42.75,43.25,42.35,42.4,0.3,13494
