,Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
0,2020-01-02,72998501,2786922788,37.85,38.7,37.45,38.0,0.8,25989,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-01-03,72591071,2769531548,38.85,39.0,37.2,38.0,0.0,24062,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-06,123542783,4812829402,38.4,39.45,38.2,38.95,0.95,41534,0.0,0.0,0.0,0.0,38.37078521939954,38.34132577624446,0.029459443155076315,0.012073542276670618,0.017385900878405698,0.0,0.0,0.0,0.0
3,2020-01-07,101521085,3893250949,39.5,39.85,37.6,37.6,-1.35,34549,0.0,0.0,0.0,0.0,38.12747844827586,38.13408348483127,-0.006605036555413335,0.005746110422983643,-0.012351146978396978,0.0,0.0,0.0,0.0
4,2020-01-08,69631645,2644407795,36.9,38.6,36.85,38.5,0.9,24981,38.21,0.0,0.0,0.0,38.228691222495975,38.21894103395777,0.009750188538205862,0.006937233136935992,0.0028129554012698696,0.007589636220884563,0.0,0.0,0.0
5,2020-01-09,67056500,2589223297,39.1,39.2,38.25,38.35,-0.15,22474,38.28,0.0,0.0,0.0,38.25817563746052,38.245191099567215,0.012984537893302672,0.008576388949551646,0.004408148943751026,0.001828631138975974,0.0,0.0,0.0
6,2020-01-10,34772033,1324381870,38.5,38.7,37.8,37.95,-0.4,12904,38.27,0.0,0.0,0.0,38.18940732218549,38.19269289273928,-0.0032855705537926383,0.005574443447539136,-0.008860014001331774,-0.008361640972040769,0.0,0.0,0.0
7,2020-01-13,30759597,1182599914,38.4,38.8,38.05,38.8,0.85,11226,38.24,0.0,0.0,0.0,38.31682860291562,38.29054511577232,0.026283487143302864,0.010551216081284174,0.015732271062018688,0.01464435146443502,0.0,0.0,0.0
8,2020-01-14,61141970,2396279745,38.9,39.65,38.65,39.25,0.45,20663,38.57,0.0,0.0,0.0,38.501443119604275,38.432757392467515,0.06868572713676002,0.02398057654189565,0.04470515059486437,0.017630282603059363,0.0,0.0,0.0
9,2020-01-15,32829918,1282008368,39.4,39.6,38.75,38.75,-0.5,13155,38.62,0.0,0.0,0.0,38.54854455183903,38.47653378468371,0.0720107671553194,0.03474212738804132,0.03726863976727808,0.0033661315380632464,0.0,0.0,0.0
10,2020-01-16,71910194,2842313588,38.75,39.95,38.6,39.95,1.2,23345,38.94,0.0,0.0,0.0,38.80497710737489,38.667642819605,0.13733428776988887,0.05718870587454329,0.08014558189534558,0.025937339496661663,0.0,0.0,0.0
11,2020-01-17,56266761,2219827651,40.0,40.1,39.15,39.3,-0.65,19412,39.21,0.0,0.0,0.0,38.892990552593,38.745337862896505,0.1476526896964927,0.0766165756865064,0.0710361140099863,0.002295332823259278,0.0,0.0,0.0
12,2020-01-20,29131095,1155463799,39.5,39.9,39.4,39.7,0.4,11150,39.39,0.0,0.0,0.0,39.033118050534554,38.85717636006237,0.175941690472186,0.09763722083166507,0.07830446964052093,0.007870017771007928,0.0,0.0,0.0
13,2020-01-30,79692661,2964790079,37.95,38.4,36.0,36.5,-3.2,27814,38.839999999999996,0.0,0.0,0.0,38.601808924448754,38.59243740262186,0.009371521826892604,0.07917197074343871,-0.0698004489165461,-0.06024716786817705,0.0,0.0,0.0
14,2020-01-31,67256206,2545535628,37.8,38.4,37.1,38.0,1.5,23480,38.69,0.0,0.0,0.0,38.50099562699434,38.528350187666874,-0.027354560672534944,0.05708971412688612,-0.08444427479942107,-0.017834065650038713,0.0,0.0,0.0
15,2020-02-03,60895074,2261636821,37.0,38.2,36.0,38.2,0.2,24165,38.34,0.0,0.0,0.0,38.45125372641698,38.49400206070452,-0.04274833428753766,0.03654378803724326,-0.07929212232478092,-0.003651538862806483,0.0,0.0,0.0
16,2020-02-04,58873016,2278287350,38.4,39.3,38.05,38.45,0.25,22144,38.17,0.0,0.0,0.0,38.45104887593998,38.48953546727877,-0.0384865913387884,0.021192021102809964,-0.05967861244159836,0.00733560387739065,0.0,0.0,0.0
17,2020-02-05,120991527,4825509333,38.8,40.55,38.6,40.25,1.8,40932,38.28000000000001,0.0,0.0,0.0,38.74220569638936,38.66346625932274,0.07873943706662345,0.03291264427212416,0.04582679279449929,0.051462904911180544,0.0,0.0,0.0
18,2020-02-06,67445747,2734509330,40.25,40.9,40.1,40.9,0.65,22738,39.160000000000004,0.0,0.0,0.0,39.08866822910913,38.87910047432532,0.20956775478381218,0.06876028532774238,0.1408074694560698,0.04443309499489261,0.0,0.0,0.0
19,2020-02-07,62861371,2507360213,40.3,40.4,39.4,39.45,-1.45,23997,39.45,38.7425,0.0,0.0,39.1462977389723,38.93294063886796,0.21335710010433928,0.09801695471597036,0.11534014538836893,0.0,0.01826159901916508,0.0,0.0
20,2020-02-10,86073489,3319774136,38.55,39.4,38.2,38.2,-1.25,33026,39.45,38.752500000000005,0.0,0.0,38.996218183397595,38.86518960800631,0.13102857539128365,0.10468074143511798,0.026347833956165675,-0.03168567807351077,-0.014257144700341963,0.0,0.0
21,2020-02-11,34219291,1328497260,38.75,39.05,38.55,38.85,0.65,13329,39.53000000000001,38.795,0.0,0.0,38.9731381235341,38.86381084070036,0.10932728283373905,0.10561695777210864,0.0037103250616304095,-0.017202124968378616,0.0014177084675860217,0.0,0.0
22,2020-02-12,31089916,1212171461,39.1,39.4,38.7,38.9,0.05,13134,39.260000000000005,38.792500000000004,0.0,0.0,38.96163951191684,38.86704180110723,0.09459771080961588,0.10340002190003893,-0.008802311090423051,-0.009169638308711321,0.002771154217954362,0.0,0.0
23,2020-02-13,52229534,2056702374,39.3,39.9,38.85,38.85,-0.05,20530,38.85,38.855000000000004,0.0,0.0,38.94414677697029,38.86554310154129,0.07860367542900093,0.09841722199858587,-0.019813546569584936,0.0,-0.00012868356710854606,0.0,0.0
24,2020-02-14,42451379,1636168490,38.8,39.0,38.35,38.45,-0.4,16465,38.65,38.852500000000006,0.0,0.0,38.86693871108547,38.82949905487846,0.03743965620700607,0.0861754607739511,-0.04873580456694504,-0.00517464424320817,-0.010359693713403341,0.0,0.0
25,2020-02-17,34884800,1346726778,38.1,39.0,38.0,38.7,0.25,13562,38.75,38.870000000000005,0.0,0.0,38.840917763130605,38.81840684610404,0.02251091702656538,0.07340395250923236,-0.05089303548266698,-0.001290322580645088,-0.004373552868536189,0.0,0.0
26,2020-02-18,35999683,1378355397,38.5,38.65,38.0,38.15,-0.55,13547,38.61,38.88,0.0,0.0,38.733441189805525,38.761810055763,-0.02836886595747501,0.053000055219381954,-0.08136892117685696,-0.011914011914011936,-0.018775720164609155,0.0,0.0
27,2020-02-19,211671796,7530508462,35.8,36.8,34.55,35.35,-2.8,73538,37.9,38.7075,0.0,0.0,38.208024291908735,38.47594805709768,-0.26792376518894656,-0.011309100861040932,-0.25661466432790564,-0.06728232189973607,-0.08674029580830592,0.0,0.0
28,2020-02-20,88574529,3181686382,35.8,36.3,35.55,35.6,0.25,31995,37.25,38.525,0.0,0.0,37.80360660844872,38.23730152773151,-0.433694919282793,-0.09591718922067605,-0.337777730062117,-0.04429530201342278,-0.07592472420506158,0.0,0.0
29,2020-02-21,49213358,1765823934,35.45,36.25,35.45,35.8,0.2,18148,36.72,38.377500000000005,0.0,0.0,37.493292720028066,38.03683926930626,-0.5435465492781972,-0.1855540262617483,-0.3579925230164489,-0.025054466230936868,-0.06716174842029854,0.0,0.0
30,2020-02-24,49540201,1787423586,35.4,36.45,35.35,36.0,0.2,19542,36.17999999999999,38.18,0.0,0.0,37.26225336560436,37.87067225425225,-0.6084188886478898,-0.27021083878523344,-0.3382080498626564,-0.00497512437810925,-0.05709795704557359,0.0,0.0
31,2020-02-25,50528843,1800865200,35.6,36.15,35.25,35.6,-0.4,17523,35.67,37.995000000000005,0.0,0.0,37.00529679000451,37.68680916609855,-0.6815123760940409,-0.35253637125364967,-0.32897600484039125,-0.0019624334174376304,-0.06303460981708127,0.0,0.0
32,2020-02-26,50713648,1787328080,35.25,35.8,34.8,34.85,-0.75,19238,35.57,37.7525,0.0,0.0,36.67236935437643,37.45867814120322,-0.786308786826794,-0.439345876428949,-0.34696291039784494,-0.02024177677818383,-0.07688232567379634,0.0,0.0
33,2020-02-27,109721998,3691769832,35.3,35.45,32.95,33.0,-1.85,33703,35.05,37.5775,0.0,0.0,36.10545394298671,37.10237976213158,-0.9969258191448631,-0.5509184389824878,-0.4460073801623753,-0.058487874465049855,-0.12181491584059612,0.0,0.0
