,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,31242788,19126702297,614.0,614.0,608.0,613.0,-1.0,30125
2021-09-02,2021-09-02,26715492,16341803689,613.0,615.0,607.0,607.0,-6.0,26153
2021-09-03,2021-09-03,53915006,33278648609,610.0,620.0,610.0,620.0,13.0,62288
2021-09-06,2021-09-06,59223061,37250623087,623.0,638.0,621.0,631.0,11.0,77024
2021-09-07,2021-09-07,27422775,17191259166,634.0,634.0,623.0,623.0,-8.0,29823
2021-09-08,2021-09-08,38713621,23960375113,622.0,627.0,612.0,619.0,-4.0,38267
2021-09-09,2021-09-09,19309522,11886107760,612.0,620.0,610.0,619.0,0.0,19569
2021-09-10,2021-09-10,16740439,10365721937,615.0,623.0,614.0,622.0,3.0,17067
2021-09-13,2021-09-13,15809768,9734528161,619.0,620.0,613.0,615.0,-7.0,21779
2021-09-14,2021-09-14,16024935,9849961184,618.0,618.0,612.0,613.0,-2.0,13569
2021-09-15,2021-09-15,26041452,15872971715,610.0,613.0,607.0,607.0,-6.0,24839
2021-09-16,2021-09-16,23315040,14030697248,603.0,607.0,599.0,600.0,0.0,31437
2021-09-17,2021-09-17,42383815,25510152115,600.0,610.0,599.0,600.0,0.0,18681
