Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
2020-01-02,364075,17339660,47.85,47.85,47.55,47.55,-0.3,225,0.0,0.0,0.0,0.0,47.55,47.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,930553,43765965,47.55,47.6,46.7,47.3,-0.25,589,0.0,0.0,0.0,0.0,47.414583333333326,47.42019230769231,-0.005608974358985108,-0.003116096866102838,-0.0024928774928822703,0.0,0.0,0.0,0.0
2020-01-06,635314,29742948,47.0,47.0,46.6,46.8,-0.5,447,0.0,0.0,0.0,0.0,47.17471131639722,47.197363233119766,-0.02265191672254474,-0.011122580413824927,-0.011529336308719813,0.0,0.0,0.0,0.0
2020-01-07,504431,23560275,46.8,47.0,46.6,46.75,-0.05,302,0.0,0.0,0.0,0.0,47.04064655172413,47.0723000227247,-0.031653471000566924,-0.018077489149171132,-0.013575981851395792,0.0,0.0,0.0,0.0
2020-01-08,442673,20626091,46.7,46.75,46.2,46.45,-0.3,386,46.97,0.0,0.0,0.0,46.88016999457767,46.927986080716835,-0.04781608613916433,-0.026924049415113897,-0.02089203672405043,-0.011070896316797871,0.0,0.0,0.0
2020-01-09,354563,16622227,46.7,47.1,46.65,46.75,0.3,272,46.81,0.0,0.0,0.0,46.84853183767732,46.892336888315306,-0.04380505063798523,-0.031499739312023683,-0.012305311325961549,-0.0012817773979919306,0.0,0.0,0.0
2020-01-10,394583,18500332,47.0,47.0,46.55,47.0,0.25,340,46.75,0.0,0.0,0.0,46.882331428152966,46.91148421461765,-0.02915278646468522,-0.030905788157366915,0.0017530016926816938,0.0053475935828877,0.0,0.0,0.0
2020-01-13,535706,25403423,47.15,47.8,47.0,47.75,0.75,376,46.94,0.0,0.0,0.0,47.06340048562964,47.04658988466004,0.01681060096960607,-0.01943864254325889,0.03624924351286496,0.01725607158074142,0.0,0.0,0.0
2020-01-14,1012033,48574634,47.8,48.2,47.5,48.2,0.45,620,47.23,0.0,0.0,0.0,47.28826032452917,47.217550584493054,0.07070974003611497,0.0013860810610086375,0.06932365897510633,0.020537793775143046,0.0,0.0,0.0
2020-01-15,1165801,56310361,48.15,48.5,47.95,48.2,0.0,750,47.58,0.0,0.0,0.0,47.46103463868837,47.35311904195948,0.10791559672888695,0.025254876600511147,0.0826607201283758,0.013030685161832799,0.0,0.0,0.0
