,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-11-02,630331,31240010,49.7,49.9,49.15,49.55,-0.2,521
1,2020-11-03,601068,29902972,50.0,50.0,49.45,49.65,0.1,502
2,2020-11-04,485756,24296958,50.0,50.2,49.75,50.1,0.45,279
3,2020-11-05,331594,16618325,50.5,50.5,50.0,50.1,0.0,205
4,2020-11-06,485217,24348477,50.4,50.4,49.95,50.1,0.0,320
5,2020-11-09,626410,31618734,50.5,50.7,50.3,50.6,0.5,445
6,2020-11-10,1804871,92331478,50.8,51.5,50.7,51.4,0.8,1101
7,2020-11-11,1407212,72620779,51.7,51.8,51.4,51.8,0.4,1086
8,2020-11-12,1887856,98180640,52.0,52.2,51.8,52.0,0.2,1129
9,2020-11-13,1467813,76511758,51.9,52.5,51.8,52.0,0.0,790
10,2020-11-16,1698159,88601627,52.4,52.5,51.8,52.4,0.4,957
11,2020-11-17,2902740,153617528,53.0,53.6,52.4,52.5,0.1,1603
12,2020-11-18,732318,38276996,52.6,52.7,52.0,52.2,-0.3,567
13,2020-11-19,615534,31915395,52.2,52.2,51.7,51.8,-0.4,472
14,2020-11-20,1362823,70739126,51.8,52.3,51.3,52.1,0.3,768
15,2020-11-23,2546077,134629609,52.8,53.2,52.4,53.0,0.9,1371
16,2020-11-24,2888855,155345472,53.5,54.2,53.5,53.6,0.6,1641
17,2020-11-25,2597397,140991812,54.2,54.7,53.7,54.2,0.6,1897
18,2020-11-26,1498464,81628036,54.5,54.7,54.2,54.5,0.3,1038
19,2020-11-27,3135852,175450385,55.0,56.8,54.8,56.2,1.7,2080
20,2020-11-30,3035014,170453858,56.6,57.1,55.0,55.0,-1.2,1557
