,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,8244443,611045575,74.8,75.7,73.0,73.5,0.1,4991
1,2021-05-04,9236267,657347161,74.0,74.8,68.2,71.9,-1.6,5792
2,2021-05-05,4559451,319255893,71.5,71.6,68.8,68.9,-3.0,3041
3,2021-05-06,3842723,262782001,68.9,70.0,67.2,67.8,-1.1,2743
4,2021-05-07,4299602,301634799,68.3,71.0,68.1,70.3,2.5,2849
5,2021-05-10,2820098,200124540,71.2,72.3,70.0,70.7,0.4,1799
6,2021-05-11,5213083,360217406,69.5,71.7,67.2,67.9,-2.8,3493
7,2021-05-12,6129477,403313794,67.9,69.1,61.6,66.0,-1.9,4065
8,2021-05-13,3119274,202864923,64.1,66.9,62.5,65.0,-1.0,2076
9,2021-05-14,2702285,177220296,65.9,67.5,63.9,64.4,-0.6,1817
10,2021-05-17,3056654,188025193,61.5,63.8,59.6,60.2,-4.2,1915
11,2021-05-18,2164631,139550326,62.0,66.0,61.7,65.8,5.6,1544
12,2021-05-19,1965177,128029540,65.5,66.8,64.0,65.1,-0.7,1433
13,2021-05-20,1581935,103615440,65.0,66.1,64.5,65.7,0.6,954
14,2021-05-21,2727026,183565982,66.3,68.3,66.0,67.7,2.0,1968
15,2021-05-24,1421183,95519545,67.3,68.2,66.1,67.5,-0.2,1038
16,2021-05-25,2321647,160074971,68.3,69.8,67.5,69.1,1.6,1569
17,2021-05-26,1834687,128592668,70.1,70.7,69.4,70.3,1.2,1279
18,2021-05-27,2419913,171013216,70.0,71.4,69.1,70.5,0.2,1804
19,2021-05-28,1645985,117117322,71.4,71.9,70.8,70.8,0.3,1114
20,2021-05-31,3615264,260643990,71.5,72.7,71.2,72.1,1.3,2385
