,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,5380322,496148583,89.8,93.8,89.6,92.6,2.9,3582
2021-09-02,2021-09-02,8715998,822324011,92.6,96.9,92.2,92.3,-0.3,5997
2021-09-03,2021-09-03,3434063,320069812,92.5,94.5,91.5,93.4,1.1,2471
2021-09-06,2021-09-06,2763050,256294505,93.5,94.7,91.1,91.3,-2.1,2142
2021-09-07,2021-09-07,2333966,209187292,92.2,92.2,88.5,89.5,-1.8,1808
2021-09-08,2021-09-08,2466047,217758911,88.2,90.8,87.3,87.3,-2.2,1934
2021-09-09,2021-09-09,1175796,103867452,87.3,89.0,86.7,88.8,1.5,985
2021-09-10,2021-09-10,2135742,188630630,88.8,89.5,87.8,88.4,-0.4,1452
2021-09-13,2021-09-13,1821791,159392715,88.1,88.8,87.0,87.2,-1.2,1442
2021-09-14,2021-09-14,1487232,131100720,87.4,88.8,87.4,87.7,0.5,1202
2021-09-15,2021-09-15,1460607,126612520,87.7,88.3,86.1,86.2,-1.5,1375
2021-09-16,2021-09-16,2779691,235327278,87.0,87.0,83.8,84.2,-2.0,2076
2021-09-17,2021-09-17,4000082,337705924,84.2,85.0,83.2,85.0,0.8,1701
