,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-07-01,570363,26484715,46.25,46.55,46.25,46.35,0.1,470
1,2020-07-02,756209,35419695,46.5,47.1,46.5,47.0,0.65,539
2,2020-07-03,1165936,55604040,47.2,47.9,47.2,47.7,0.7,698
3,2020-07-06,2730326,133955479,48.0,49.9,47.85,49.35,1.65,1534
4,2020-07-07,2259599,111792702,49.6,50.3,48.55,49.45,0.1,1496
5,2020-07-08,1460420,72292792,49.45,49.7,49.0,49.5,0.05,949
6,2020-07-09,1294805,63917370,49.75,49.75,49.05,49.15,-0.35,890
7,2020-07-10,2018121,99691597,49.3,49.7,48.25,49.5,0.35,1076
8,2020-07-13,2720760,136912093,49.8,50.7,49.6,50.5,1.0,1413
9,2020-07-14,2027552,100268575,50.4,50.4,48.75,49.65,-0.85,1173
10,2020-07-15,1594713,79545343,49.95,50.7,49.5,50.0,0.35,844
11,2020-07-16,1117567,55833386,50.1,50.3,49.6,49.9,-0.1,548
12,2020-07-17,658497,32922244,50.0,50.6,49.65,49.7,-0.2,388
13,2020-07-20,2250180,113222430,49.7,50.6,49.7,50.4,0.7,1234
14,2020-07-21,4323711,223775392,50.7,52.4,50.6,52.4,2.0,2289
15,2020-07-22,3860734,201958179,53.2,53.4,51.2,52.5,0.1,2086
16,2020-07-23,1180484,61532513,52.5,52.7,51.8,52.0,-0.5,765
17,2020-07-24,1219048,62666954,51.9,51.9,51.1,51.5,-0.5,791
18,2020-07-27,1296986,66959980,51.4,52.1,51.2,51.4,-0.1,773
19,2020-07-28,2031933,104776883,51.9,52.1,51.1,51.1,-0.3,1210
20,2020-07-29,894073,46066446,51.2,51.9,51.1,51.6,0.5,541
21,2020-07-30,1744884,90786441,51.9,52.6,51.3,52.5,0.9,906
22,2020-07-31,861844,45024638,52.5,52.5,51.8,52.4,-0.1,590
