,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,15288,600846,38.9,39.4,38.8,39.3,0.0,11
2021-09-02,2021-09-02,2008,78262,38.7,39.25,38.7,39.25,-0.05,4
2021-09-03,2021-09-03,11388,443526,38.85,39.3,38.75,39.1,-0.15,17
2021-09-06,2021-09-06,6726,262141,39.1,39.1,38.85,38.85,-0.25,15
2021-09-07,2021-09-07,1259,49175,39.1,39.1,39.1,39.1,0.25,3
2021-09-08,2021-09-08,1000,39300,39.3,39.3,39.3,39.3,0.2,1
2021-09-09,2021-09-09,1112,43418,39.05,39.05,39.05,39.05,-0.25,3
2021-09-10,2021-09-10,6057,235516,38.8,39.1,38.8,39.1,0.05,9
2021-09-13,2021-09-13,7000,272300,39.1,39.1,38.45,39.0,-0.1,6
2021-09-14,2021-09-14,4000,154200,38.5,38.6,38.5,38.6,-0.4,3
2021-09-15,2021-09-15,345,13282,0.0,0.0,0.0,0.0,0.0,1
2021-09-16,2021-09-16,6240,247513,39.7,39.7,39.7,39.7,0.0,4
2021-09-17,2021-09-17,10035,388172,38.8,38.8,38.5,38.5,-1.2,17
