,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-10-05,1036,25380,0.0,0.0,0.0,0.0,0.0,4
1,2020-10-06,8494,226213,26.8,27.0,26.8,27.0,0.0,16
2,2020-10-07,33735,877410,26.0,26.1,26.0,26.0,-1.0,32
3,2020-10-08,3839,99643,26.1,26.1,26.1,26.1,0.1,12
4,2020-10-12,15474,407767,26.5,26.5,26.3,26.3,0.2,23
5,2020-10-13,28426,742673,26.3,26.3,26.1,26.1,-0.2,21
6,2020-10-14,14137,370962,26.1,26.3,26.1,26.3,0.2,18
7,2020-10-15,8309,217334,26.2,26.3,26.1,26.1,-0.2,17
8,2020-10-16,4369,113617,26.1,26.2,26.0,26.0,-0.1,9
9,2020-10-19,8796,229396,26.1,26.1,26.1,26.1,0.1,13
10,2020-10-20,6114,159364,26.0,26.2,26.0,26.2,0.1,12
11,2020-10-21,4467,116642,26.2,26.2,26.1,26.2,0.0,10
12,2020-10-22,4600,120100,26.2,26.2,26.1,26.1,-0.1,8
13,2020-10-23,13016,339816,26.0,26.2,26.0,26.2,0.1,18
14,2020-10-26,5276,137976,26.2,26.2,26.2,26.2,0.0,10
15,2020-10-27,2828,73999,26.2,26.2,26.2,26.2,0.0,10
16,2020-10-28,7414,192764,26.0,26.0,26.0,26.0,-0.2,12
17,2020-10-29,2049,53274,0.0,0.0,0.0,0.0,0.0,8
18,2020-10-30,7609,197430,26.0,26.0,26.0,26.0,0.0,11
