,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-12-01,5121,139239,27.2,27.2,27.2,27.2,0.0,13
1,2020-12-02,14279,385353,27.2,27.3,26.8,26.8,-0.4,23
2,2020-12-03,14889,398745,26.9,27.0,26.8,27.0,0.2,21
3,2020-12-04,9201,248564,27.15,27.2,27.0,27.0,0.0,19
4,2020-12-07,7850,212085,27.0,27.2,27.0,27.05,0.05,17
5,2020-12-08,18917,511514,27.2,27.2,27.0,27.1,0.05,22
6,2020-12-09,10626,287556,27.05,27.2,27.05,27.2,0.1,16
7,2020-12-10,8817,238959,27.2,27.2,27.1,27.1,-0.1,13
8,2020-12-11,20286,545655,27.0,27.1,26.8,26.8,-0.3,25
9,2020-12-14,13134,351097,26.8,26.85,26.8,26.8,0.0,23
10,2020-12-15,7481,200794,26.9,26.9,26.8,26.9,0.1,8
11,2020-12-16,14439,384602,26.9,26.9,26.0,26.85,-0.05,19
12,2020-12-17,8999,240873,26.85,26.85,26.6,26.6,-0.25,11
13,2020-12-18,17076,457862,26.8,27.0,26.8,26.8,0.2,12
14,2020-12-21,6000,161000,27.0,27.0,26.8,26.8,0.0,6
15,2020-12-22,999,26772,0.0,0.0,0.0,0.0,0.0,6
16,2020-12-23,11340,304308,26.8,27.15,26.8,26.8,0.0,13
17,2020-12-24,9757,261412,26.8,27.0,26.8,26.8,0.0,12
18,2020-12-25,8116,218256,26.85,27.0,26.85,27.0,0.2,14
19,2020-12-28,67082,1811553,27.25,27.3,26.8,27.0,0.0,31
20,2020-12-29,32192,867425,27.0,27.0,26.85,26.85,-0.15,22
21,2020-12-30,9991,267146,26.8,26.8,26.8,26.8,-0.05,15
22,2020-12-31,19926,528553,24.8,27.4,24.8,26.9,0.1,20
