,Date,Open,High,Low,close,MA_5,MA_20,MA_60,MA_120
102,2019-06-12,10605.75,10630.69,10566.37,10615.66,10532.142000000002,10439.7905,10668.249333333333,0.0
103,2019-06-13,10582.19,10617.06,10539.49,10561.01,10552.02,10439.8055,10670.278833333334,0.0
104,2019-06-14,10546.42,10568.92,10517.82,10524.67,10575.114,10442.3085,10670.478333333334,0.0
105,2019-06-17,10488.7,10562.97,10474.19,10530.54,10567.928000000002,10449.630000000001,10670.782,0.0
106,2019-06-18,10547.15,10573.77,10521.7,10566.74,10559.724,10458.0465,10671.035,0.0
107,2019-06-19,10650.48,10778.64,10650.48,10775.34,10591.66,10473.588500000002,10673.798166666667,0.0
108,2019-06-20,10749.41,10799.14,10745.25,10785.01,10636.460000000001,10489.978,10676.230500000001,0.0
109,2019-06-21,10817.71,10840.29,10773.47,10803.77,10692.28,10514.748000000001,10681.635333333334,0.0
110,2019-06-24,10734.25,10786.33,10695.49,10779.45,10742.062,10537.3065,10685.306166666667,0.0
111,2019-06-25,10777.18,10787.62,10693.04,10706.72,10770.058,10555.936,10688.039833333334,0.0
112,2019-06-26,10661.39,10690.98,10645.37,10652.55,10745.5,10572.948,10689.978000000001,0.0
113,2019-06-27,10674.2,10800.29,10674.2,10773.9,10743.278,10596.554,10692.192333333332,0.0
114,2019-06-28,10786.66,10788.08,10719.08,10730.83,10728.689999999999,10613.946,10693.662333333334,0.0
115,2019-07-01,10821.3,10914.85,10821.3,10895.46,10751.892,10633.7945,10697.081666666667,0.0
116,2019-07-02,10878.01,10888.21,10843.64,10865.12,10783.572,10652.047,10699.760666666667,0.0
117,2019-07-03,10793.1,10812.65,10720.66,10743.77,10801.815999999999,10667.7795,10698.814,0.0
118,2019-07-04,10755.87,10791.28,10750.9,10775.9,10802.216,10683.4935,10697.552333333333,0.0
119,2019-07-05,10785.85,10812.38,10756.67,10785.73,10813.196,10702.32,10696.178833333333,10441.852083333333
120,2019-07-08,10742.81,10781.11,10708.92,10751.22,10784.348,10711.557499999999,10695.219666666666,10451.82775
121,2019-07-09,10729.83,10733.57,10680.85,10702.78,10751.88,10716.308500000001,10693.511,10461.914083333333
122,2019-07-10,10723.23,10810.16,10723.23,10798.48,10762.822,10725.449499999999,10692.225666666667,10473.713833333333
123,2019-07-11,10817.6,10856.51,10799.65,10843.42,10776.326,10739.57,10690.8185,10484.1565
124,2019-07-12,10855.16,10867.59,10823.89,10824.35,10784.05,10754.554,10687.936666666666,10494.66275
125,2019-07-15,10819.92,10880.56,10769.57,10876.43,10809.092,10771.8485,10686.510166666669,10504.147083333333
126,2019-07-16,10865.0,10899.84,10865.0,10886.05,10845.746000000001,10787.813999999998,10685.136,10513.858416666666
127,2019-07-17,10861.11,10861.11,10804.34,10828.48,10851.746,10790.471,10682.482166666665,10522.767416666666
128,2019-07-18,10821.92,10835.43,10792.27,10799.28,10842.918000000001,10791.1845,10678.708833333334,10531.859583333333
129,2019-07-19,10861.99,10919.96,10861.99,10873.19,10852.686000000002,10794.655499999999,10676.134666666669,10540.7525
130,2019-07-22,10910.5,10949.76,10909.15,10944.53,10866.306,10802.9095,10674.545833333334,10550.591833333334
131,2019-07-23,10963.86,10994.44,10932.53,10947.26,10878.548,10814.9365,10674.458999999999,10560.24275
132,2019-07-24,10969.74,10976.46,10912.92,10935.76,10900.004,10829.097,10674.404,10569.406916666667
133,2019-07-25,10892.25,10945.92,10879.4,10941.41,10928.43,10837.4725,10673.965333333334,10578.173666666666
134,2019-07-26,10898.25,10907.44,10879.24,10891.98,10932.188,10845.53,10672.090166666667,10586.484666666667
135,2019-07-29,10872.63,10905.74,10863.33,10885.73,10920.428,10845.043500000002,10668.580666666667,10595.14575
136,2019-07-30,10909.98,10927.16,10827.74,10830.9,10897.155999999999,10843.3325,10667.477,10603.093916666667
137,2019-07-31,10824.15,10835.8,10754.07,10823.81,10874.766,10847.3345,10664.754833333332,10610.21225
138,2019-08-01,10773.06,10773.25,10714.73,10731.75,10832.833999999999,10845.127,10661.555499999999,10616.199083333335
139,2019-08-02,10641.28,10641.28,10524.68,10549.04,10764.246000000001,10833.2925,10658.478333333333,10621.344500000001
140,2019-08-05,10528.87,10542.49,10418.25,10423.41,10671.782,10816.902,10653.652,10625.437416666666
141,2019-08-06,10304.88,10425.6,10180.04,10394.75,10584.552,10801.5005,10650.926333333333,10628.691583333333
142,2019-08-07,10422.89,10461.37,10366.54,10386.18,10497.026,10780.8855,10648.708499999999,10631.09525
143,2019-08-08,10383.62,10500.77,10383.62,10494.49,10449.573999999999,10763.439,10647.604833333335,10634.461166666666
144,2019-08-12,10491.79,10514.05,10440.77,10472.36,10434.238000000001,10745.8395,10647.567333333334,10637.65575
145,2019-08-13,10436.62,10436.62,10361.89,10362.66,10422.088,10720.151000000002,10647.209833333332,10640.138083333333
146,2019-08-14,10444.5,10518.02,10427.73,10427.73,10428.684,10697.235,10647.6985,10642.491833333333
147,2019-08-15,10374.75,10374.75,10287.76,10327.13,10416.874,10672.1675,10645.408999999998,10643.949083333335
148,2019-08-16,10345.42,10456.32,10318.37,10420.89,10402.154,10653.248,10644.8035,10645.186
149,2019-08-19,10449.39,10516.05,10449.39,10488.75,10405.432,10634.026,10647.809833333333,10646.596166666666
150,2019-08-20,10508.42,10538.12,10497.13,10522.5,10437.4,10612.9245,10651.046833333332,10648.259333333332
151,2019-08-21,10526.87,10545.25,10504.49,10525.8,10457.014,10591.8515,10654.241333333333,10649.38325
152,2019-08-22,10560.01,10596.41,10515.72,10529.78,10497.544,10571.5525,10657.865833333335,10650.535166666667
153,2019-08-23,10526.15,10541.73,10503.07,10538.11,10520.988000000001,10551.3875,10661.804666666667,10651.776333333333
154,2019-08-26,10453.4,10453.4,10340.15,10354.57,10494.151999999998,10524.517,10661.331,10651.815416666666
155,2019-08-27,10386.21,10431.78,10368.96,10387.23,10467.098,10499.592,10659.476666666666,10652.498499999998
156,2019-08-28,10397.6,10456.3,10397.6,10434.29,10448.796,10479.761499999999,10658.380333333333,10653.141333333333
157,2019-08-29,10440.15,10466.99,10406.49,10462.43,10435.326,10461.692500000001,10658.9355,10654.397583333333
158,2019-08-30,10504.28,10618.05,10504.28,10618.05,10451.314000000002,10456.0075,10661.542666666666,10657.533416666667
159,2019-09-02,10613.19,10634.85,10589.42,10634.85,10507.369999999999,10460.297999999999,10665.3035,10660.738166666668
160,2019-09-03,10629.22,10650.15,10557.03,10558.21,10541.566,10467.037999999999,10665.165833333334,10662.528833333334
161,2019-09-04,10566.32,10670.43,10566.32,10657.31,10586.17,10480.166,10665.991666666667,10664.895416666668
162,2019-09-05,10718.4,10766.6,10714.27,10756.93,10645.07,10498.7035,10668.346166666666,10668.29775
163,2019-09-06,10783.46,10803.07,10753.45,10780.64,10677.588,10513.011,10672.006666666666,10671.142749999999
164,2019-09-09,10808.68,10829.44,10778.15,10801.14,10710.846,10529.45,10676.6145,10673.546416666668
165,2019-09-10,10791.95,10810.03,10732.78,10753.58,10749.92,10548.996000000001,10680.331833333334,10675.556916666665
166,2019-09-11,10787.65,10815.59,10746.87,10790.35,10776.528,10567.127,10684.058666666668,10677.546833333332
167,2019-09-12,10830.25,10862.68,10804.02,10827.55,10790.651999999998,10592.148,10684.928833333333,10679.363500000001
168,2019-09-16,10822.69,10898.13,10822.69,10898.13,10814.15,10616.01,10686.814166666667,10681.522333333332
169,2019-09-17,10908.85,10912.23,10866.43,10874.5,10828.822,10635.2975,10687.993,10684.814166666667
170,2019-09-18,10887.42,10971.54,10878.34,10929.45,10863.996,10655.645,10690.492999999999,10687.899583333336
171,2019-09-19,10947.62,10954.18,10874.66,10894.7,10884.866,10674.09,10693.626,10690.832916666666
172,2019-09-20,10908.1,10931.76,10903.45,10929.69,10905.294,10694.0855,10698.244999999999,10694.111499999999
173,2019-09-23,10924.81,10948.19,10905.92,10919.02,10909.472,10713.131,10700.663666666667,10696.428000000002
174,2019-09-24,10917.44,10947.53,10886.62,10918.01,10918.174,10741.303,10703.783333333333,10698.722833333333
175,2019-09-25,10885.67,10885.67,10825.85,10873.69,10907.022,10765.626,10703.4205,10700.251083333333
176,2019-09-26,10909.57,10934.91,10856.96,10871.99,10902.48,10787.510999999999,10703.535,10701.647833333333
177,2019-09-27,10904.0,10921.17,10827.61,10829.68,10882.478000000001,10805.8735,10704.966833333334,10701.890416666665
178,2019-10-01,10855.6,10967.65,10855.6,10967.65,10892.204000000002,10823.353500000001,10708.162666666667,10702.857500000002
179,2019-10-02,10945.92,10965.2,10927.39,10947.88,10898.178,10839.005000000001,10710.865166666666,10703.521999999999
180,2019-10-03,10866.5,10888.4,10809.28,10875.91,10898.622,10854.890000000001,10712.943333333333,10704.0815
181,2019-10-04,10907.69,10941.49,10854.12,10894.48,10903.119999999999,10866.7485,10716.138333333334,10704.824666666666
182,2019-10-07,10932.24,10954.45,10919.43,10935.06,10924.196,10875.654999999999,10718.414666666667,10705.320166666668
183,2019-10-08,10986.01,11020.51,10986.01,11017.31,10934.128,10887.4885,10721.312833333333,10706.065666666665
184,2019-10-09,10976.93,10989.39,10889.96,10889.96,10922.543999999998,10891.929500000002,10722.406333333334,10705.171499999999
185,2019-10-14,11004.74,11085.49,11004.74,11066.95,10960.752,10907.598,10725.581666666665,10706.045916666666
186,2019-10-15,11103.5,11126.45,11091.29,11111.8,11004.215999999999,10923.6705,10729.344166666668,10707.240083333332
187,2019-10-16,11166.17,11180.11,11113.18,11162.83,11049.77,10940.4345,10734.916666666666,10708.699416666666
188,2019-10-17,11156.14,11186.88,11131.45,11186.88,11083.684,10954.872,10741.376666666667,10710.04275
189,2019-10-18,11190.21,11237.38,11154.86,11180.22,11141.736,10970.158,10746.493833333332,10711.31425
190,2019-10-21,11166.24,11188.13,11147.86,11184.15,11165.176,10982.893,10750.4875,10712.516666666666
191,2019-10-22,11221.19,11271.25,11218.25,11271.25,11197.066,11001.7205,10755.887333333334,10715.173166666667
192,2019-10-23,11266.18,11281.12,11209.1,11239.67,11212.434,11017.219500000001,10760.952500000001,10717.678249999999
193,2019-10-24,11266.84,11320.14,11254.59,11320.14,11239.086,11037.2755,10767.264666666666,10720.615
194,2019-10-25,11336.64,11347.18,11281.37,11296.12,11262.266,11056.181,10774.000333333333,10723.04525
195,2019-10-28,11321.99,11341.03,11295.44,11315.02,11288.439999999999,11078.247500000001,10781.155166666667,10724.867916666666
196,2019-10-29,11347.39,11373.95,11292.83,11333.87,11300.964,11101.3415,10789.538,10728.507500000002
197,2019-10-30,11336.97,11380.28,11306.95,11380.28,11329.086,11128.8715,10798.8125,10731.783666666666
198,2019-10-31,11393.68,11428.42,11358.71,11358.71,11336.8,11148.4245,10809.261833333334,10735.408666666666
199,2019-11-01,11373.7,11399.53,11335.51,11399.53,11357.482,11171.007,10823.436666666668,10740.9575
200,2019-11-04,11451.72,11559.07,11451.72,11556.85,11405.848000000002,11205.054,10842.327333333333,10747.989666666666
201,2019-11-05,11576.18,11644.03,11576.18,11644.03,11467.880000000001,11242.531500000001,10863.148666666666,10757.0375
202,2019-11-06,11645.08,11668.2,11601.7,11653.07,11522.438,11278.432,10884.263500000001,10766.486
203,2019-11-07,11642.91,11647.47,11552.08,11606.56,11572.008,11307.8945,10902.797999999999,10775.201416666669
204,2019-11-08,11620.89,11642.41,11561.31,11579.54,11608.009999999998,11342.3735,10921.250999999998,10784.409166666668
205,2019-11-11,11570.33,11570.33,11409.83,11427.28,11582.096,11360.390000000001,10938.994666666667,10793.102249999998
206,2019-11-12,11463.33,11520.37,11459.68,11520.37,11557.364,11380.8185,10957.205333333333,10802.451916666667
207,2019-11-13,11483.24,11509.37,11439.09,11467.83,11520.316,11396.0685,10976.217,10810.813
208,2019-11-14,11488.74,11498.25,11424.77,11450.42,11489.088,11409.2455,10993.375833333334,10819.089666666667
209,2019-11-15,11485.46,11552.25,11485.46,11525.6,11478.3,11426.514500000001,11010.656666666668,10829.23325
210,2019-11-18,11543.8,11599.78,11532.97,11599.78,11512.800000000001,11447.296,11028.611333333334,10839.829083333334
211,2019-11-19,11608.48,11656.4,11576.79,11656.4,11540.006,11466.5535,11047.454666666667,10850.848
212,2019-11-20,11645.73,11649.07,11591.73,11631.2,11572.68,11486.130000000001,11065.811666666666,10861.838749999999
213,2019-11-21,11573.84,11573.84,11478.43,11558.27,11594.25,11498.0365,11082.814333333334,10872.3095
214,2019-11-22,11556.75,11577.02,11534.15,11566.8,11602.49,11511.5705,11103.018166666669,10882.174583333333
215,2019-11-25,11590.81,11604.75,11559.33,11561.58,11594.85,11523.8985,11122.590666666667,10891.033666666664
216,2019-11-26,11608.37,11642.96,11576.82,11576.82,11578.934000000001,11536.045999999998,11141.632833333333,10900.006583333334
217,2019-11-27,11590.81,11651.73,11590.81,11647.46,11582.186,11549.405,11161.383333333333,10910.159416666665
218,2019-11-28,11641.7,11654.06,11604.68,11617.08,11593.948,11562.3235,11178.033833333333,10919.788250000001
219,2019-11-29,11616.88,11623.59,11485.16,11489.57,11578.501999999999,11566.8255,11192.279166666667,10928.791333333333
220,2019-12-02,11509.94,11524.85,11454.38,11502.83,11566.751999999999,11564.1245,11208.022833333333,10936.594333333333
221,2019-12-03,11473.32,11531.58,11460.06,11531.58,11557.704,11558.502,11222.594000000001,10944.292833333333
222,2019-12-04,11511.82,11513.83,11457.43,11510.47,11530.306,11551.372,11235.152999999998,10951.749583333332
223,2019-12-05,11546.75,11604.39,11546.75,11594.65,11525.819999999998,11550.7765,11248.719833333333,10960.36325
224,2019-12-06,11639.8,11657.65,11577.83,11609.64,11549.833999999999,11552.2815,11262.194833333333,10969.404666666667
225,2019-12-09,11635.47,11678.36,11631.03,11660.77,11581.422,11563.956,11277.314666666667,10978.82325
226,2019-12-10,11647.78,11649.73,11607.26,11627.84,11600.673999999999,11569.3295,11291.272833333333,10987.665750000002
227,2019-12-11,11635.07,11700.77,11622.58,11700.77,11638.734,11580.9765,11305.8265,10995.377666666667
228,2019-12-12,11766.98,11875.98,11766.98,11836.42,11687.088,11600.2765,11321.464666666667,11004.139416666667
229,2019-12-13,11937.9,11990.78,11913.02,11927.73,11750.706000000002,11620.382999999998,11339.0185,11013.50575
230,2019-12-16,11915.61,11975.73,11915.61,11939.77,11806.506,11637.3825,11355.857166666667,11023.175083333334
231,2019-12-17,11939.62,12097.01,11939.62,12097.01,11900.34,11659.413,11375.895666666667,11034.760833333334
232,2019-12-18,12061.1,12125.9,12059.92,12122.45,11984.676000000001,11683.975499999999,11395.775,11047.01
233,2019-12-19,12082.98,12111.77,12008.16,12018.9,12021.172,11707.007,11414.106333333333,11057.385
234,2019-12-20,12001.56,12028.22,11937.45,11959.08,12027.442,11726.621000000001,11431.457499999999,11067.620416666667
235,2019-12-23,11969.14,12022.23,11960.21,12022.23,12043.934,11749.653499999999,11450.599833333334,11077.010166666667
236,2019-12-24,12023.79,12027.6,11976.38,11976.38,12019.808,11769.6315,11469.006333333333,11086.270666666667
237,2019-12-25,11978.94,12032.37,11973.95,12008.13,11996.944,11787.664999999999,11488.647166666666,11096.806999999999
238,2019-12-26,12018.38,12030.66,11982.64,12001.01,11993.366,11806.8615,11505.869833333332,11107.016249999999
239,2019-12-27,12032.72,12093.02,12032.72,12091.59,12019.867999999999,11836.9625,11524.931666666665,11117.898416666667
240,2019-12-30,12094.81,12114.89,12046.22,12053.37,12026.096000000001,11864.4895,11544.556000000002,11128.749666666667
241,2019-12-31,12019.19,12047.75,11997.14,11997.14,12030.248,11887.767499999998,11562.933666666666,11139.536
242,2020-01-02,12026.5,12110.74,12026.23,12100.48,12048.717999999999,11917.268,11582.357333333335,11150.386
243,2020-01-03,12167.44,12197.64,12023.6,12110.43,12070.601999999999,11943.056999999999,11600.576,11160.944416666667
244,2020-01-06,12035.71,12040.08,11953.36,11953.36,12042.956,11960.243,11618.299333333332,11170.352833333334
245,2020-01-07,11961.97,11986.03,11822.4,11880.32,12008.346,11971.2205,11631.855500000001,11178.718583333333
246,2020-01-08,11818.76,11899.67,11777.45,11817.1,11972.338,11980.6835,11643.6105,11186.477333333334
247,2020-01-09,11889.46,11992.55,11889.46,11970.63,11946.368,11994.1765,11657.073833333334,11195.99525
248,2020-01-10,12009.27,12038.21,11959.06,12024.65,11929.212000000001,12003.588,11671.036666666669,11206.206666666667
249,2020-01-13,12069.61,12113.42,12037.24,12113.42,11961.223999999998,12012.872500000001,11686.59,11216.541916666667
250,2020-01-14,12161.73,12186.62,12140.27,12179.81,12021.122,12024.8745,11703.184333333335,11226.835916666667
251,2020-01-15,12169.92,12169.92,12048.01,12091.88,12076.078,12024.617999999999,11716.8615,11236.374416666666
252,2020-01-16,12006.08,12075.54,12006.08,12066.93,12095.338,12021.842,11730.649166666666,11245.800833333335
253,2020-01-17,12080.72,12117.55,12055.91,12090.29,12108.466,12025.4115,11743.484999999999,11255.374833333333
254,2020-01-20,12107.56,12151.42,12101.55,12118.71,12109.524,12033.393,11757.194833333333,11265.597583333332
255,2020-01-30,11933.23,11933.23,11418.22,11421.74,11957.91,12003.3685,11758.973499999998,11270.064333333334
256,2020-01-31,11494.03,11594.21,11436.95,11495.1,11838.554,11979.3045,11761.660666666667,11275.599333333334
257,2020-02-03,11365.9,11365.9,11138.03,11354.92,11696.151999999998,11946.644,11761.238000000001,11280.02525
258,2020-02-04,11399.46,11581.36,11393.03,11555.92,11589.278,11924.3895,11764.524833333333,11286.893333333333
259,2020-02-05,11601.55,11620.42,11512.71,11573.62,11480.259999999998,11898.491,11767.426333333333,11295.431499999999
260,2020-02-06,11605.11,11749.68,11605.11,11749.68,11545.848,11883.3065,11770.640166666666,11306.483750000001
261,2020-02-07,11712.71,11712.71,11592.09,11612.81,11569.39,11864.09,11770.119833333332,11316.63425
262,2020-02-10,11514.72,11598.03,11423.34,11574.07,11613.220000000001,11837.7695,11768.803166666667,11326.533333333333
263,2020-02-11,11614.25,11678.58,11614.25,11664.04,11634.844000000001,11815.45,11769.761166666667,11336.279583333333
264,2020-02-12,11693.4,11801.52,11693.4,11774.19,11674.958,11806.4915,11773.005333333334,11347.128166666665
265,2020-02-13,11813.5,11854.98,11784.94,11791.78,11683.378,11802.064499999999,11779.080333333333,11359.0375
266,2020-02-14,11806.52,11840.79,11788.87,11815.7,11723.956000000002,11801.9945,11784.0025,11370.603916666667
267,2020-02-17,11770.3,11775.56,11724.82,11763.51,11761.844000000001,11791.638500000001,11788.9305,11382.57375
268,2020-02-18,11700.91,11717.1,11642.95,11648.98,11758.832,11772.855,11792.239833333333,11392.807833333332
269,2020-02-19,11655.37,11783.43,11654.16,11758.84,11755.762,11755.126,11796.127166666667,11403.391916666667
270,2020-02-20,11785.78,11827.83,11714.15,11725.09,11742.423999999999,11732.390000000001,11798.215666666665,11413.4135
271,2020-02-21,11721.16,11755.17,11661.63,11686.35,11716.554,11712.1135,11798.714833333333,11423.08475
272,2020-02-24,11615.28,11615.28,11512.08,11534.87,11670.826,11685.5105,11797.109333333334,11431.4605
273,2020-02-25,11506.74,11567.09,11415.47,11540.23,11649.076000000001,11658.0075,11796.808666666668,11439.811500000002
274,2020-02-26,11468.6,11494.22,11408.06,11433.62,11584.032000000001,11623.753,11794.589,11448.803583333332
275,2020-02-27,11436.96,11470.23,11274.52,11292.17,11497.448,11617.274500000001,11790.098833333332,11456.34475
276,2020-03-02,11184.66,11282.05,11049.85,11170.46,11394.27,11601.0425,11783.326166666668,11462.4795
277,2020-03-03,11279.86,11390.24,11279.86,11327.72,11352.84,11599.682499999999,11777.997166666666,11469.690250000001
278,2020-03-04,11368.25,11392.35,11297.81,11392.35,11323.264,11591.504,11774.251666666667,11476.14275
279,2020-03-05,11454.65,11525.32,11454.65,11514.82,11339.503999999999,11588.564,11774.672500000002,11483.475833333332
280,2020-03-06,11471.36,11471.36,11310.32,11321.81,11345.431999999999,11567.1705,11771.655499999999,11489.839166666667
281,2020-03-09,11221.76,11221.76,10977.64,10977.64,11306.867999999999,11535.412,11762.423166666667,11492.508583333334
282,2020-03-10,10907.62,11032.47,10830.22,11003.54,11242.032,11506.8855,11753.974333333335,11494.563666666665
283,2020-03-11,11022.82,11088.23,10885.91,10893.75,11142.312,11468.371000000001,11742.292666666668,11495.50625
284,2020-03-12,10845.39,10845.39,10359.67,10422.32,10923.812,11400.7775,11722.503999999999,11492.349416666666
285,2020-03-13,10091.03,10171.2,9636.15,10128.87,10685.224,11317.632000000001,11696.972333333333,11487.143500000002
286,2020-03-16,10069.42,10130.8,9717.77,9717.77,10433.25,11212.735499999999,11665.137833333334,11478.205333333335
287,2020-03-17,9538.64,9677.07,9371.35,9439.63,10120.467999999999,11096.5415,11627.452166666666,11466.639333333333
288,2020-03-18,9453.98,9509.61,9218.67,9218.67,9785.452000000001,10975.026000000002,11583.823,11452.643833333334
289,2020-03-19,9085.28,9085.28,8523.63,8681.34,9437.256,10821.151000000002,11529.7165,11434.3675
290,2020-03-20,8816.86,9264.42,8816.86,9234.09,9258.3,10696.600999999999,11484.621833333333,11420.2395
291,2020-03-23,9025.55,9029.52,8750.14,8890.03,9092.752,10556.785,11431.172166666665,11403.533916666665
292,2020-03-24,9083.78,9415.64,9083.78,9285.62,9061.95,10444.322499999998,11383.891666666666,11389.833333333334
293,2020-03-25,9426.43,9722.37,9426.43,9644.75,9147.166000000001,10349.5485,11344.3225,11379.214416666666
294,2020-03-26,9667.14,9739.73,9565.02,9736.36,9358.170000000002,10264.685500000001,11307.277166666667,11369.367333333334
295,2020-03-27,9807.9,9954.86,9691.14,9698.92,9451.136,10185.023,11268.555333333334,11359.577583333334
296,2020-03-30,9571.22,9655.7,9415.52,9629.43,9599.016,10107.9715,11229.4395,11349.222916666668
297,2020-03-31,9689.62,9789.81,9630.3,9708.06,9683.503999999999,10026.988500000001,11191.105000000001,11339.876083333334
298,2020-04-01,9726.2,9736.0,9663.63,9663.63,9687.279999999999,9940.5525,11152.148666666668,11329.00925
299,2020-04-06,9707.75,9818.74,9651.52,9818.74,9703.756,9855.7485,11114.267833333335,11319.59975
300,2020-04-07,9928.16,10039.15,9928.16,9996.39,9763.25,9789.477499999999,11079.984833333332,11312.270416666666
301,2020-04-08,10010.64,10149.76,9984.66,10137.47,9864.857999999998,9747.469000000001,11048.990333333333,11305.962
302,2020-04-09,10173.26,10246.84,10092.36,10119.43,9947.132000000001,9703.2635,11015.972833333333,11299.165083333331
303,2020-04-10,10105.43,10165.12,10103.77,10157.61,10045.928,9666.4565,10983.425833333335,11292.000916666668
304,2020-04-13,10147.56,10179.4,10080.65,10099.22,10102.024,9650.3015,10952.523500000001,11285.411416666668
305,2020-04-14,10130.65,10344.13,10130.65,10332.94,10169.333999999999,9660.505000000001,10926.733833333332,11279.294666666665
306,2020-04-15,10366.77,10461.84,10366.77,10447.21,10231.282,9696.977,10903.902333333333,11273.756416666667
307,2020-04-16,10385.78,10425.29,10317.13,10375.48,10282.491999999998,9743.7695,10877.316499999999,11267.195166666666
308,2020-04-17,10554.55,10710.15,10552.58,10597.04,10370.378,9812.687999999998,10853.523,11262.279833333332
309,2020-04-20,10612.45,10637.64,10542.96,10586.71,10467.876,9907.9565,10828.077833333335,11257.333916666665
310,2020-04-21,10544.8,10544.8,10278.95,10288.42,10458.972,9960.672999999999,10796.554666666667,11249.8695
311,2020-04-22,10256.11,10310.85,10140.09,10307.74,10431.078,10031.5585,10766.819,11241.840250000001
312,2020-04-23,10370.13,10462.7,10294.88,10366.51,10429.284000000001,10085.603,10738.478666666668,11234.563916666668
313,2020-04-24,10367.97,10386.93,10324.2,10347.36,10379.348000000002,10120.7335,10709.429833333334,11226.457416666666
314,2020-04-27,10407.49,10578.96,10407.49,10567.27,10375.46,10162.278999999999,10683.572500000002,11220.383666666667
315,2020-04-28,10580.25,10620.52,10537.71,10616.06,10440.988000000001,10208.136,10670.1445,11214.559000000001
316,2020-04-29,10656.4,10794.83,10656.4,10772.22,10533.884,10265.2755,10658.096499999998,11209.878583333333
317,2020-04-30,10826.26,11012.78,10826.26,10992.14,10659.009999999998,10329.4795,10652.050166666666,11206.644083333334
318,2020-05-04,10781.51,10781.51,10658.5,10720.48,10733.634,10382.322,10638.126166666665,11201.3255
319,2020-05-05,10756.95,10833.53,10735.01,10774.61,10775.102,10430.1155,10624.809333333333,11196.117833333332
320,2020-05-06,10771.09,10828.73,10708.1,10774.98,10806.885999999999,10469.045,10608.564333333336,11189.60225
321,2020-05-07,10778.53,10890.87,10775.16,10842.92,10821.026000000002,10504.317500000001,10595.732833333333,11182.926333333335
322,2020-05-08,10883.22,10970.7,10883.22,10901.42,10802.882000000001,10543.417,10584.522,11176.662583333333
323,2020-05-11,10942.18,11039.11,10942.18,11013.26,10861.438,10586.199499999999,10573.675666666668,11171.718416666667
324,2020-05-12,10974.51,10974.51,10854.51,10879.47,10882.41,10625.212,10558.763666666666,11165.884499999998
325,2020-05-13,10861.01,10938.27,10828.93,10938.27,10915.068000000001,10655.4785,10544.5385,11161.809416666667
326,2020-05-14,10894.17,10894.17,10777.46,10780.88,10902.66,10672.162,10527.2915,11155.646999999999
327,2020-05-15,10833.16,10904.01,10730.55,10814.92,10885.359999999999,10694.134,10511.481666666665,11150.206083333333
328,2020-05-18,10753.21,10812.87,10730.7,10740.55,10830.818,10701.3095,10496.341166666667,11144.290500000001
329,2020-05-19,10812.79,10924.79,10812.79,10860.44,10827.011999999999,10714.996,10481.367833333334,11138.7475
330,2020-05-20,10892.76,10933.98,10860.15,10907.8,10820.918,10745.965,10467.746333333334,11132.981000000002
331,2020-05-21,10933.21,11021.66,10933.21,11008.31,10866.403999999999,10780.9935,10456.445666666667,11127.580249999999
332,2020-05-22,10977.55,10977.55,10804.56,10811.15,10865.65,10803.2255,10444.383666666665,11120.746500000001
333,2020-05-25,10812.94,10874.54,10719.25,10871.18,10891.776,10829.4165,10433.232833333333,11115.02075
334,2020-05-26,10903.32,11046.22,10903.32,10997.21,10919.130000000001,10850.913499999999,10425.959333333332,11110.274166666666
335,2020-05-27,11023.93,11069.72,10972.25,11014.66,10940.501999999999,10870.843499999999,10421.334166666667,11105.716500000002
336,2020-05-28,11040.62,11087.53,10915.3,10944.19,10927.678,10879.442,10417.563,11100.444583333334
337,2020-05-29,10921.16,10965.03,10861.9,10942.16,10953.880000000001,10876.943,10411.136999999999,11094.567083333333
338,2020-06-01,10971.4,11109.29,10971.4,11079.02,10995.448,10894.869999999999,10405.914833333334,11090.08325
339,2020-06-02,11109.27,11170.49,11102.97,11127.93,11021.592,10912.536,10399.466666666667,11087.069583333332
340,2020-06-03,11182.52,11330.52,11182.52,11320.16,11082.692000000001,10939.795,10399.439166666667,11085.547333333334
341,2020-06-04,11373.94,11425.42,11341.58,11393.23,11172.5,10967.3105,10406.365666666668,11084.394416666668
342,2020-06-05,11418.01,11482.36,11411.94,11479.4,11279.948,10996.2095,10414.296666666665,11084.1355
343,2020-06-08,11539.0,11631.89,11528.44,11610.32,11386.208,11026.0625,10426.2395,11084.266083333332
344,2020-06-09,11600.61,11640.45,11537.38,11637.11,11488.044,11063.944500000001,10446.486,11084.494999999999
345,2020-06-10,11635.99,11740.9,11621.02,11720.16,11568.044,11103.039,10473.007500000002,11084.989916666667
346,2020-06-11,11738.49,11771.12,11516.59,11535.77,11596.552,11140.783500000001,10503.307499999999,11084.222666666667
347,2020-06-12,11406.54,11442.3,11244.64,11429.94,11586.66,11171.5345,10536.479333333333,11081.96575
348,2020-06-15,11436.28,11469.84,11299.45,11306.26,11525.848000000002,11199.82,10571.2725,11077.54775
349,2020-06-16,11380.67,11542.25,11380.67,11511.64,11500.754,11232.380000000001,10618.444166666666,11074.080333333333
350,2020-06-17,11525.5,11550.32,11482.32,11534.59,11463.64,11263.7195,10656.785833333333,11070.703833333333
